url,is_ai,note,title,author
https://www.douyin.com/video/7091086198025850126,,,《活力文博人 秦俑来打卡》#本草纲目毽子舞挑战 #刘畊宏 ,秦始皇帝陵博物院
https://www.douyin.com/video/7095942503597182239,,,我用初心守护你 掌镜30年为你打开对话历史的窗口 秦始皇帝陵博物馆 #博物馆的力量,秦始皇帝陵博物院
https://www.douyin.com/video/7096012694985166094,,,秦陵铜车马博物馆基本陈列“青铜之冠——秦陵彩绘铜车马”入围第十九届（2021年度）“全国博物馆十大陈列展览精品”终评。,秦始皇帝陵博物院
https://www.douyin.com/video/7106709639001099557,,,#秦俑出远迎“金色来客”海昏侯文物点交包装记,秦始皇帝陵博物院
https://www.douyin.com/video/7111157470692707592,,,#器物之美终归于心 #让文物抖起来以骊山青碧，迎金色海昏。,秦始皇帝陵博物院
https://www.douyin.com/video/7112335379084201223,,,#流浪猫日常 小满的快乐生活之日常篇,秦始皇帝陵博物院
https://www.douyin.com/video/7115211662789020958,0,实习生vlog 真人拍摄,中南大学外国语学院口语实习vlog之讲解岗特辑,秦始皇帝陵博物院
https://www.douyin.com/video/7115222327180184869,,,中南大学外国语学院2022年第一批志愿者上岗啦,秦始皇帝陵博物院
https://www.douyin.com/video/7115978617401658655,,,中南大学外国语学院实习日记之观众采访,秦始皇帝陵博物院
https://www.douyin.com/video/7116321000597376293,,,中南大学外国语学院口语实习vlog之问卷岗特辑,秦始皇帝陵博物院
https://www.douyin.com/video/7116710530349337886,,,中南大学外国语学院实习之检票岗特辑，来看看他们的日常工作吧！,秦始皇帝陵博物院
https://www.douyin.com/video/7117064424682294565,,,中南大学外国语学院口语实习vlog之宣摄岗特辑,秦始皇帝陵博物院
https://www.douyin.com/video/7117154836461686030,,,配合秦陵博物院精心推出的年度重要临展，社教部特别推出系列科普小视频《文物有话说》，快来关注吧！,秦始皇帝陵博物院
https://www.douyin.com/video/7117174408304807199,,,中南大学外国语学院实习vlog之知识大考查！,秦始皇帝陵博物院
https://www.douyin.com/video/7118379201605946662,,,好消息好消息。这可周末我们正式开馆啦。快来参观吧！#旅游景区 ,秦始皇帝陵博物院
https://www.douyin.com/video/7118916279259483430,,,我们的一天 Volunteer,秦始皇帝陵博物院
https://www.douyin.com/video/7119004424256621854,,,针对秦陵博物院临展特别推出的新栏目《#文物有话说》第二集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7121607859133041951,,,针对秦陵博物院临展特别推出的新栏目《#文物有话说》第三集来啦！ ,秦始皇帝陵博物院
https://www.douyin.com/video/7123417993391918340,,,直播预告：今日13点，跟随央视新闻走进秦始皇帝陵博物院，与两尊“百戏俑”来场近距离的“云见面”，倾听它们的修复故事，领略大秦“皇家艺术团”的风采。播出平台：央视新闻客户端、@央视新闻 官方微博抖音，敬请关注！,秦始皇帝陵博物院
https://www.douyin.com/video/7124223003646364964,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第四集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7124223438662782222,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第五集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7129413600254446862,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第六集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7129416088080731399,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第七集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7130530994670636302,,,暑期#秦始皇帝陵博物院 #旅游景点小贴士,秦始皇帝陵博物院
https://www.douyin.com/video/7136387312853781792,,,#开馆啦 8月28日。秦始皇帝临博物院恢复开馆。等你们来哦！,秦始皇帝陵博物院
https://www.douyin.com/video/7139791612002979085,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第八集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7139791760124841230,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第九集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7139792668334247199,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第十集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7139793095821905188,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第十一集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7139793368007167239,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第十二集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7139793785470373127,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第十三集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7139794277873290510,,,配合秦陵博物院临展特别推出的新栏目《文物有话说》第十四集来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7149731623934840071,,,《青春献礼#二十大 强国有我新征程》,秦始皇帝陵博物院
https://www.douyin.com/video/7149800105753808136,,,风里雨里。十一我们在这里等你！,秦始皇帝陵博物院
https://www.douyin.com/video/7190533649794665788,,,#秦陵博物院 针对临展推出的《#文物有话说 》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”新疆文物精品展第二期来啦！本次推送博物院小志愿者倾情出镜，欢迎大家关注！,秦始皇帝陵博物院
https://www.douyin.com/video/7190534061767642425,,,#秦陵博物院 针对临展推出的《#文物有话说 》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”新疆文物精品展来啦！本次推送博物院小志愿者倾情出镜，欢迎大家关注！,秦始皇帝陵博物院
https://www.douyin.com/video/7190766952556563769,,,#卯兔耀中华  ，秦俑贺新春！值此新春佳节之际，秦始皇帝陵博物院恭祝大家，#新春快乐  ，#兔年大吉  ！,秦始皇帝陵博物院
https://www.douyin.com/video/7191864341535280439,0,参观须知 实拍,参观须知。春节期间大家来参观前。一定要查询好哦。以防影响参观体验哦！,秦始皇帝陵博物院
https://www.douyin.com/video/7197208196971318589,,,#秦陵博物院 针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物 精品展第三期来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7197209158083513658,,,#秦陵博物院 针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物 精品展第四期来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7197209664310824250,,,#秦陵博物 院针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物 精品展第五期来啦！,秦始皇帝陵博物院
https://www.douyin.com/video/7199902401468419386,,,#秦陵博物院 针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物 精品展第六期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7199902544787688759,,,#秦陵博物院 针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物  精品展第七期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7199902721195904293,,,当“#世界第八大奇迹 ”遇见#春晚 “出圈”#文物,秦始皇帝陵博物院
https://www.douyin.com/video/7212456023792192827,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第八期来啦,秦始皇帝陵博物院
